key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo
wh2_dlc15_hef_cha_archmage_heavens_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_heavens	36	28	75	3812		0	wh2_main_hef_mage_staff	glf_mage_lord_heavens_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_heavens	wh_main_infantry	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_heavens_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_heavens_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_hr1_warhorse_sword_and_staff	wh2_main_infantry_standard_wizard_blood_dismembers_heavens	36	28	75	4132	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff	glf_mage_lord_heavens_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_heavens	wh_main_cavalry_ordered	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_heavens_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_heavens_3	10	wh2_main_body_30	2100	war_beast	62	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_phoenix_wb_staff_sword	wh2_main_infantry_standard_wizard_blood_dismembers_heavens	44	30	75	5064	wh2_main_hef_mnt_great_eagle	1	wh2_main_hef_hero_great_eagle	glf_mage_lord_heavens_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_heavens	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_heavens_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_hybrid_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_heavens_4	10	wh2_main_body_70	2100	war_beast	50	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_heavens	50	44	75	8428	wh2_main_hef_mnt_moon_dragon	1	wh2_main_hef_moon_dragon	glf_mage_lord_heavens_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_heavens	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_heavens_4	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	25	0	flying_melee_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_high_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_high	36	28	75	3812		0	wh2_main_hef_mage_staff	glf_mage_lord_high_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_high	wh_main_infantry	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_high_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_high_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_hr1_warhorse_sword_and_staff	wh2_main_infantry_standard_wizard_blood_dismembers_high	36	28	75	4132	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff	glf_mage_lord_high_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_high	wh_main_cavalry_ordered	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_high_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_high_3	10	wh2_main_body_30	2100	war_beast	62	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_phoenix_wb_staff_sword	wh2_main_infantry_standard_wizard_blood_dismembers_light	44	30	75	5064	wh2_main_hef_mnt_great_eagle	1	wh2_main_hef_hero_great_eagle	glf_mage_lord_high_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_high	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_high_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_hybrid_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_high_4	10	wh2_main_body_70	2100	war_beast	50	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_high	50	44	75	8428	wh2_main_hef_mnt_moon_dragon	1	wh2_main_hef_moon_dragon	glf_mage_lord_high_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_high	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_high_4	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	25	0	flying_melee_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_life_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_life	36	28	75	3812		0	wh2_main_hef_mage_staff	glf_mage_lord_life_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_life	wh_main_infantry	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_life_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_life_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_hr1_warhorse_sword_and_staff	wh2_main_infantry_standard_wizard_blood_dismembers_life	36	28	75	4132	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff	glf_mage_lord_life_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_life	wh_main_cavalry_ordered	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_life_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_life_3	10	wh2_main_body_30	2100	war_beast	62	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_phoenix_wb_staff_sword	wh2_main_infantry_standard_wizard_blood_dismembers_life	44	30	75	5064	wh2_main_hef_mnt_great_eagle	1	wh2_main_hef_hero_great_eagle	glf_mage_lord_life_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_life	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_life_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_hybrid_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_life_4	10	wh2_main_body_70	2100	war_beast	50	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_life	50	44	75	8428	wh2_main_hef_mnt_moon_dragon	1	wh2_main_hef_moon_dragon	glf_mage_lord_life_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_life	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_life_4	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	25	0	flying_melee_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_light_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_light	36	28	75	3812		0	wh2_main_hef_mage_staff	glf_mage_lord_light_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_light	wh_main_infantry	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_light_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_light_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_hr1_warhorse_sword_and_staff	wh2_main_infantry_standard_wizard_blood_dismembers_light	36	28	75	4132	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff	glf_mage_lord_light_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_light	wh_main_cavalry_ordered	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_light_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_light_3	10	wh2_main_body_30	2100	war_beast	62	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_phoenix_wb_staff_sword	wh2_main_infantry_standard_wizard_blood_dismembers_light	44	30	75	5064	wh2_main_hef_mnt_great_eagle	1	wh2_main_hef_hero_great_eagle	glf_mage_lord_light_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_light	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_light_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_hybrid_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_light_4	10	wh2_main_body_70	2100	war_beast	50	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_light	50	44	75	8428	wh2_main_hef_mnt_moon_dragon	1	wh2_main_hef_moon_dragon	glf_mage_lord_light_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_light	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_light_4	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	25	0	flying_melee_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_metal_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_metal	36	28	75	3812		0	wh2_main_hef_mage_staff	glf_mage_lord_metal_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_metal	wh_main_infantry	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_metal_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_metal_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_hr1_warhorse_sword_and_staff	wh2_main_infantry_standard_wizard_blood_dismembers_metal	36	28	75	4132	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff	glf_mage_lord_metal_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_metal	wh_main_cavalry_ordered	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_metal_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_metal_3	10	wh2_main_body_30	2100	war_beast	62	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_phoenix_wb_staff_sword	wh2_main_infantry_standard_wizard_blood_dismembers_metal	44	30	75	5064	wh2_main_hef_mnt_great_eagle	1	wh2_main_hef_hero_great_eagle	glf_mage_lord_metal_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_metal	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_metal_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_hybrid_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_metal_4	10	wh2_main_body_70	2100	war_beast	50	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_metal	50	44	75	8428	wh2_main_hef_mnt_moon_dragon	1	wh2_main_hef_moon_dragon	glf_mage_lord_metal_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_metal	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_metal_4	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	25	0	flying_melee_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_shadows_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_shadows	36	28	75	3812		0	wh2_main_hef_mage_staff	glf_mage_lord_shadows_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_shadows	wh_main_infantry	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_shadows_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_shadows_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_hr1_warhorse_sword_and_staff	wh2_main_infantry_standard_wizard_blood_dismembers_shadows	36	28	75	4132	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff	glf_mage_lord_shadows_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_shadows	wh_main_cavalry_ordered	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_shadows_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_shadows_3	10	wh2_main_body_30	2100	war_beast	62	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_dlc15_archmage_phoenix_wb_staff_sword	wh2_main_infantry_standard_wizard_blood_dismembers_shadows	44	30	75	5064	wh2_main_hef_mnt_great_eagle	1	wh2_main_hef_hero_great_eagle	glf_mage_lord_shadows_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_shadows	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_shadows_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_hybrid_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_archmage_shadows_4	10	wh2_main_body_70	2100	war_beast	50	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_shadows	50	44	75	8428	wh2_main_hef_mnt_moon_dragon	1	wh2_main_hef_moon_dragon	glf_mage_lord_shadows_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_archmage_shadows	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc15_hef_cha_archmage_shadows_4	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	25	0	flying_melee_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_mage_beasts_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_beasts	36	28	60	3412		0	wh2_main_hef_mage_staff	glf_mage_hero_beasts_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_mage_beasts	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc15_hef_cha_mage_beasts_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_mage_beasts_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_beasts	36	28	60	3832	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff	glf_mage_hero_beasts_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_mage_beasts	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	wh2_dlc15_hef_cha_mage_beasts_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_mage_death_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_death	36	28	60	3412		0	wh2_main_hef_mage_staff	glf_mage_hero_death_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_mage_death	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc15_hef_cha_mage_death_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_mage_death_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_death	36	28	60	3832	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff	glf_mage_hero_death_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_mage_death	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	wh2_dlc15_hef_cha_mage_death_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_mage_fire_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_fire	36	28	60	3412		0	wh2_main_hef_mage_staff	glf_mage_hero_fire_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_mage_fire	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc15_hef_cha_mage_fire_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_mage_fire_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_fire	36	28	60	3832	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff	glf_mage_hero_fire_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_mage_fire	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	wh2_dlc15_hef_cha_mage_fire_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_mage_fire_3	10	wh2_main_body_70	2100	war_beast	65	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_fire	50	44	70	7108	wh2_main_hef_mnt_sun_dragon	1	wh2_main_hef_lord_sun_dragon	glf_mage_hero_fire_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_mage_fire	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc15_hef_cha_mage_fire_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	25	0	flying_melee_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_mage_metal_0	10	wh2_main_body_15	2100	inf_ranged	15	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_elf_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_metal	36	28	60	3412		0	wh2_main_hef_mage_staff	glf_mage_hero_metal_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_mage_metal	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc15_hef_cha_mage_metal_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_mage_metal_1	10	wh_main_plate_45	2100	cavalry	35	com	wh2_main_unit_long_text_hef_cha_mage	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_infantry_standard_wizard_blood_dismembers_metal	36	28	60	3832	wh2_main_hef_mnt_barded_steed_hero	1	wh2_main_hef_mage_staff	glf_mage_hero_metal_missile	1	none	wh2_dlc15_unit_short_text_hef_cha_mage_metal	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	wh2_dlc15_hef_cha_mage_metal_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc15_hef_cha_teclis_2	10	wh2_main_body_50	2100	war_beast	58	com	wh2_main_unit_long_text_hef_cha_teclis_1	hu1d_elf_bi1_teclis_wb_staff_and_sword	wh2_main_hef_infantry_hero_teclis_blood	46	40	85	6890	wh2_dlc15_hef_mnt_arcane_phoenix	1	wh2_dlc15_hef_arcane_phoenix	glf_hef_teclis_missile	1	none	wh2_main_unit_short_text_hef_cha_teclis_1	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc15_hef_cha_teclis_2	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	20	40	0	0	20	0	0	flying_melee_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc16_wef_cha_ancient_treeman_coeddil_0	0	wh2_main_body_110	2100	inf_melee	40	com	wh2_dlc16_unit_long_text_wef_cha_coeddil	hu21_treeman	wh2_dlc16_wef_cha_treeman_coeddil	65	52	100	10320		0	wh_dlc16_wef_ancient_treeman_coeddil_claws	glf_wef_coeddil_missile	1	none	wh2_dlc16_unit_short_text_wef_cha_coeddil	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc16_wef_cha_ancient_treeman_coeddil_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	0.5000	elves_wef_large	0	20	-25	0	0	20	15	0	melee_gatecrusher_highvalue	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false
wh2_dlc16_wef_cha_ariel_0	10	wh2_main_body_30	2100	inf_melee	40	com	wh2_dlc16_unit_long_text_wef_cha_ariel	hu1f_dlc16_ariel_staff	wh2_dlc16_wef_inf_ariel_blood	40	50	90	6652		0	wh2_dlc16_wef_staff_ariel_lord	glf_wef_ariel_missile	1	none	wh2_dlc16_unit_short_text_wef_cha_ariel	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc16_wef_cha_ariel_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	elves_wef	0	20	0	0	0	20	15	0	melee_mage_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
