key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	strafe_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_resistance	projectile_penetration_speed_change	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	combat_camera_shake	has_blood	can_dismember	dismember_arms_alive_hp_ratio	dismember_head_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	anim_lod_distance_multiplier	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	size_for_animation_lod	leaves_collision_when_dies	stop_before_turn
chd_overseer_bodyguard2	man	1.5000	3.0000	3.0000	4.0000	3.8000	1.3000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	225.0000	1.6000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_dlc23_chd_warrior_base	0.0000	infantry_light_effects	40	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_sorcerer_prophet_bodyguard1	man	1.5000	2.8000	4.0000	4.5000	3.7000	1.3000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	400.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_dlc23_chd_infernal_base	0.0000	infantry_light_effects	70	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_sorcerer_prophet_bodyguard2	man	1.5000	2.8000	4.0000	4.5000	3.7000	1.3000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	250.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_dlc23_chd_infernal_base	0.0000	infantry_light_effects	40	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chieftain_bodyguard1	man	1.5000	4.0000	3.0000	4.0000	4.7000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	150.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	20	20	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chieftain_bodyguard2	man	1.5000	4.0000	3.0000	4.0000	4.7000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	150.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	20	20	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chieftain_bodyguard3	man	1.5000	4.0000	3.0000	4.0000	4.7000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	225.0000	1.6000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	60	40	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chieftain_bodyguard4	man	1.5000	4.0000	3.0000	4.0000	4.7000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	225.0000	1.6000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	60	40	0.0000	true	1.0000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_bodyguard_damned_barded_no_blood	horse	2.0000	7.5000	5.0000	6.0000	10.8000	3.0000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	1000.0000	2.0000	360.0000	100.0000	0	true	true	1.0000	0.0000	0.0000	large	rotation_x	wh_horse_normal	0.0000	cavalry_effects	100	100	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	142	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_bodyguard_deck_dropper_bat	giant	2.0000	6.0000	6.0000	8.0000	9.0000	1.5000	45.0000	45.0000	45.0000	1.3000	circle	1.0000	400.0000	2.5000	120.0000	200.0000	0	true	true	1.0000	10.0000	15.0000	large	rotation_x	wh_fell_bat	3.0000	war_beast_effects	0	0	0.0000	false	0.9000	3	0.8500			0.0000	2.0000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_bodyguard_rotting_promethean_blood	giant	3.0000	4.5000	4.0000	6.0000	6.0000	1.0000	35.0000	30.0000	30.0000	2.0000	circle	1.0000	1500.0000	3.0000	360.0000	60.0000	0	true	true	0.0000	0.0000	0.0000	very_large	rotation	wh2_dlc11_cst_rotting_prometheans	5.0000	war_beast_effects	80	80	0.0000	false	0.8000	5	0.7500			0.2500	1.4500	62	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_damned_paladin_bodyguard1	man	1.5000	3.5000	3.0000	4.0000	4.5000	1.0000	35.0000	30.0000	30.0000	0.6000	circle	1.0000	200.0000	2.2000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	100	100	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_damned_paladin_bodyguard2	man	1.5000	4.0000	3.0000	4.0000	4.6000	1.0000	35.0000	30.0000	30.0000	0.6000	circle	1.0000	200.0000	2.2000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	100	100	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_gunnery_wight_bodyguard1	man	1.5000	2.5000	2.0000	3.0000	2.6000	1.0000	30.0000	25.0000	25.0000	0.5000	circle	1.0000	125.0000	1.7000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_zombie	2.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	0.5000	0.5000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_gunnery_wight_bodyguard2	man	1.5000	2.5000	2.0000	3.0000	2.6000	1.0000	30.0000	25.0000	25.0000	0.5000	circle	1.0000	125.0000	1.7000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_zombie	2.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	0.5000	0.5000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_gunnery_wight_bodyguard3	giant	1.4000	2.5000	2.0000	3.0000	2.6000	1.0000	30.0000	25.0000	25.0000	1.3000	ellipse	0.6000	200.0000	1.6000	50.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	none	0.0000	infantry_light_effects	100	100	0.0000	false	1.0000	1	0.9500			0.5000	1.6000	66	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_gunnery_wight_bodyguard4	man	1.5000	2.5000	2.0000	3.0000	2.6000	1.0000	30.0000	25.0000	25.0000	0.5000	circle	1.0000	125.0000	1.7000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_zombie	2.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	0.5000	0.5000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_gunnery_wight_bodyguard5	man	1.5000	2.5000	2.0000	3.0000	2.6000	1.0000	30.0000	25.0000	25.0000	0.5000	circle	1.0000	125.0000	1.7000	360.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_zombie	2.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	0.5000	0.5000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_mourngul_haunter_bodyguard1	giant	2.2000	5.4000	4.0000	5.0000	8.6000	1.0000	45.0000	35.0000	35.0000	1.6500	capsule	0.9000	1500.0000	2.8000	60.0000	80.0000	0	true	true	0.0000	0.0000	0.0000	large	ignore	none	4.0000	monstrous_infantry_effects	55	55	0.0000	false	1.0000	4	0.8000			0.5000	1.4500	59	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	25	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_vampire_fleet_admiral_bodyguard1	man	1.5000	3.6000	3.0000	4.0000	4.6000	1.0000	30.0000	30.0000	30.0000	0.7700	circle	1.0000	200.0000	2.0000	60.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	85	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	17	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_vampire_fleet_admiral_bodyguard2	man	1.5000	3.6000	3.0000	4.0000	4.6000	1.0000	30.0000	30.0000	30.0000	0.7700	circle	1.0000	300.0000	2.0000	60.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	85	60	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	17	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_vampire_fleet_admiral_bodyguard3	man	1.3000	2.3000	2.0000	3.0000	2.6000	1.0000	30.0000	25.0000	25.0000	0.5000	circle	1.0000	125.0000	1.7000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_zombie	2.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	0.5000	0.5000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_vampire_fleet_captain_bodyguard1	man	1.5000	3.6000	3.0000	4.0000	4.6000	1.0000	30.0000	30.0000	30.0000	0.7700	circle	1.0000	200.0000	2.0000	60.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	75	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	17	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cst_vampire_fleet_captain_bodyguard2	man	1.5000	3.6000	3.0000	4.0000	4.6000	1.0000	30.0000	30.0000	30.0000	0.7700	circle	1.0000	300.0000	2.0000	60.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	75	60	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	17	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_alchemist_bodyguard_crane_gunner	giant	1.5000	3.0000	3.0000	4.0000	3.2000	1.0000	30.0000	25.0000	25.0000	1.0500	ellipse	0.6000	150.0000	1.8000	50.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_female	0.0000	infantry_light_effects	0	0	-0.3000	true	1.1000	1	0.9500			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_alchemist_bodyguard_mel	man	1.5000	3.0000	3.0000	4.0000	3.8000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	150.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_female	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_alchemist_bodyguard_mis	man	1.5000	3.4000	3.0000	4.0000	4.1000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_female	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_astromancer_bodyguard_dragon_guard	man	1.5000	2.8000	3.0000	4.0000	3.5000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	175.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_male	0.0000	infantry_light_effects	50	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_astromancer_bodyguard_mel	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	125.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_male	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_astromancer_bodyguard_mis	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_astromancer_bodyguard_terracotta_warrior	giant	2.5000	4.0000	3.0000	6.0000	6.5000	1.0000	45.0000	42.0000	30.0000	1.0000	circle	1.0000	2000.0000	3.2000	60.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	large	ignore	wh2_tmb_ushabti	0.0000	war_beast_effects	50	100	0.0000	false	0.9000	3	0.5000			0.5000	1.6000	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_bodyguard_chariot	chariot	1.5000	7.8000	6.1000	7.0000	10.8000	1.0000	35.0000	30.0000	25.0000	3.2000	capsule	0.4500	2500.0000	1.8000	360.0000	60.0000	0	true	true	2.8000	0.0000	0.0000	very_large	rotation	wh2_chariot_articulation	3.0000	artillery_effects	0	0	0.0000	false	1.0000	20	0.8000			0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	articulated_entity	false	1.0000	1.0000	1.0000	1.0000		true	false
cth_bodyguard_raider	man	1.5000	3.0000	3.0000	4.0000	3.8000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	0.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_bodyguard_sky_junk	giant	2.0000	3.0000	5.0000	8.0000	3.2000	1.0000	30.0000	25.0000	25.0000	3.1000	circle	1.0000	2000.0000	20.0000	60.0000	30.0000	0	true	true	0.0000	3.0000	3.2000	very_large	ignore_and_disable_banking	wh3_cth_war_machine_kong_ming_sky_junk	0.0000	ethereal_effects	0	0	0.0000	false	0.9000	4	0.8000			0.0000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	hovering_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_bodyguard_sky_junk_enhanced	giant	2.0000	3.0000	5.0000	8.0000	3.2000	1.0000	30.0000	25.0000	25.0000	4.1000	ellipse	1.0000	4000.0000	30.0000	60.0000	30.0000	0	true	true	0.0000	5.0000	8.0000	very_large	ignore_and_disable_banking	wh3_cth_war_machine_kong_ming_sky_junk	0.0000	ethereal_effects	40	40	0.0000	false	0.9000	4	0.8000			0.0000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	hovering_entity	false	1.0000	1.0000	1.0000	1.0000		true	false
cth_gate_master_bodyguard1	man	1.5000	3.0000	3.0000	4.0000	3.8000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	150.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_male	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_gate_master_bodyguard_horse	horse	2.0000	7.8000	7.0000	7.0000	10.8000	3.0000	40.0000	35.0000	30.0000	1.4000	ellipse	0.5000	1200.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	40	20	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	70	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_magistrate_bodyguard_chariot_horse	horse	2.0000	7.8000	7.0000	7.0000	10.8000	3.0000	40.0000	35.0000	30.0000	1.4000	ellipse	0.5000	100.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	60	30	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	70	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_magistrate_bodyguard_horse	horse	2.0000	7.8000	7.0000	7.0000	10.8000	3.0000	40.0000	35.0000	30.0000	1.4000	ellipse	0.5000	1200.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	40	20	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	70	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_magistrate_bodyguard_horse_heavy	horse	2.0000	7.8000	7.0000	7.0000	10.8000	3.0000	40.0000	35.0000	30.0000	1.4000	ellipse	0.5000	1250.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	large	rotation_x	wh_horse_normal	0.0000	cavalry_effects	60	30	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	70	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_magistrate_bodyguard_yang	man	1.5000	2.8000	3.0000	4.0000	3.5000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	200.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_male	0.0000	infantry_light_effects	50	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_magistrate_bodyguard_yin	man	1.5000	3.0000	3.0000	4.0000	3.8000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	150.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_male	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_shugengan_yang_bodyguard_horse	horse	2.0000	7.8000	7.0000	7.0000	10.8000	3.0000	40.0000	35.0000	35.0000	1.4000	ellipse	0.5000	1250.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	large	rotation_x	wh_horse_normal	0.0000	cavalry_effects	60	30	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_shugengan_yang_bodyguard_longma	giant	1.9000	9.2000	6.0000	10.0000	11.0000	1.0000	35.0000	35.0000	35.0000	1.4000	ellipse	0.5000	1500.0000	2.3000	60.0000	120.0000	0	true	true	1.0000	10.5000	13.0000	large	rotation_x	wh_horse_pegasus	0.0000	ethereal_effects	60	30	0.0000	false	1.3000	3	0.8500			0.0000	1.4500	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_shugengan_yang_bodyguard_mel	man	1.5000	2.8000	3.0000	4.0000	3.5000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	300.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_male	0.0000	infantry_light_effects	70	70	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_shugengan_yang_bodyguard_mis	man	1.5000	3.0000	3.0000	4.0000	3.8000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	250.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_male	0.0000	infantry_light_effects	50	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_shugengan_yin_bodyguard_horse	horse	2.0000	8.4000	5.0000	6.0000	10.8000	3.0000	40.0000	35.0000	35.0000	1.4000	ellipse	0.5000	1200.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	40	20	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_shugengan_yin_bodyguard_longma	giant	2.0000	10.0000	6.5000	7.0000	12.0000	1.0000	35.0000	35.0000	35.0000	1.4000	ellipse	0.5000	1250.0000	2.3000	60.0000	120.0000	0	true	true	1.0000	11.0000	14.0000	medium	rotation_x	wh_horse_pegasus	0.0000	ethereal_effects	40	20	0.0000	false	1.3000	3	0.8500			0.0000	1.4500	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_shugengan_yin_bodyguard_mel	man	1.5000	3.1000	3.0000	4.0000	3.9000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	250.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_male	0.0000	infantry_light_effects	50	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
cth_shugengan_yin_bodyguard_mis	man	1.5000	3.4000	3.0000	4.0000	4.1000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	200.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_cth_human_male	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	10	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_bodyguard_mount_cold_one	horse	2.0000	6.6000	4.0000	6.0000	10.0000	1.0000	40.0000	35.0000	35.0000	2.0000	capsule	0.4000	1500.0000	1.8000	360.0000	80.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	70	40	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_bodyguard_mount_cold_one_armoured	horse	2.0000	6.8000	4.0000	6.0000	10.0000	1.0000	40.0000	35.0000	35.0000	2.0000	capsule	0.4000	1750.0000	2.2000	170.0000	80.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	75	75	0.0000	false	1.0000	3	0.8500			0.5000	1.6000	7	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	70	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_bodyguard_mount_dark_pegasus	giant	2.0000	8.2000	6.0000	10.0000	10.8000	1.0000	35.0000	35.0000	35.0000	1.4000	ellipse	0.4000	750.0000	2.0000	170.0000	120.0000	0	true	true	1.0000	10.5000	13.0000	medium	rotation_x	wh_horse_pegasus	0.0000	ethereal_effects	0	0	0.0000	false	1.1000	3	0.8500			0.0000	1.4500	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_bodyguard_mount_dark_steed	horse	2.0000	9.2000	7.0000	8.0000	11.0000	3.0000	35.0000	30.0000	30.0000	1.4000	ellipse	0.5000	750.0000	2.0000	170.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	40	20	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_bodyguard_mount_manticore	giant	2.2000	7.0000	8.0000	10.0000	10.0000	1.0000	35.0000	35.0000	35.0000	2.3000	capsule	0.3500	2000.0000	3.0000	120.0000	120.0000	0	true	true	0.0000	8.5000	13.0000	large	rotation_x	wh_dlc_manticore	4.0000	war_beast_effects	40	40	0.0000	false	1.2000	4	0.8000			0.0000	1.4500	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	70	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
